State,Year,Month,Month_Num,Date,Month_Total,Group,Category,Total,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Three Wheeler (Passenger),4180,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Three Wheeler (Goods),954,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Camper Van / Trailer,3,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Tractor (Commercial),2,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Private Service Vehicle,4,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Auxiliary Trailer,2,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Motor Cab,2834,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Bus,668,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Ambulance,86,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Cash Van,81,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Dumper,100,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Trailer (Commercial),13,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Animal Ambulance,1,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Fire Tenders,3,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-e-Rickshaw with Cart (G),172,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-e-Rickshaw(P),774,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Transport
21,123",-Semi-Trailer (Commercial),7,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Adapted Vehicle,130,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Fork Lift,50,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Earth Moving Equipment,9,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Moped,1224,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Motorised Cycle (CC > 25cc),82,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Private Service Vehicle (Individual Use),1,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Crane Mounted Vehicle,154,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Construction Equipment Vehicle,346,
Maharashtra(59),2023,MAY,5,2023-05-01,186794,"Non Transport
1,72,818",-Tow Truck,7,
Maharashtra(59),2023,JUN,6,2023-06-01,182258,"Transport
17,988",-Trailer (Commercial),16,
Maharashtra(59),2023,JUN,6,2023-06-01,182258,"Transport
17,988",-Motor Cycle/Scooter-Used For Hire,3,
Maharashtra(59),2023,JUN,6,2023-06-01,182258,"Transport
17,988",-e-Rickshaw with Cart (G),143,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Mobile Clinic,4,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Goods Carrier,10952,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Fire Fighting Vehicle,2,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Articulated Vehicle,281,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Three Wheeler (Passenger),4180,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Three Wheeler (Goods),954,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Camper Van / Trailer,3,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Tractor (Commercial),2,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Private Service Vehicle,4,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Auxiliary Trailer,2,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Motor Cab,2834,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Bus,668,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Ambulance,86,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Cash Van,81,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Dumper,100,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Trailer (Commercial),13,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Animal Ambulance,1,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Fire Tenders,3,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-e-Rickshaw with Cart (G),172,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-e-Rickshaw(P),774,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Transport
21,123",-Semi-Trailer (Commercial),7,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Non Transport
1,72,818",-Adapted Vehicle,130,
Maharashtra(59),2023,JUL,7,2023-07-01,185942,"Non Transport
1,72,818",-Fork Lift,50,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Quadricycle (Commercial),1,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Three Wheeler (Goods),788,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Goods Carrier,8475,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Tractor (Commercial),2,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Mobile Clinic,1,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Private Service Vehicle,2,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Motor Cab,2609,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Bus,711,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Ambulance,117,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Animal Ambulance,2,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Camper Van / Trailer,3,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Cash Van,4,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Fire Tenders,3,
Maharashtra(59),2023,AUG,8,2023-08-01,197116,"Transport
17,867",-Auxiliary Trailer,6,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Animal Ambulance,2,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Camper Van / Trailer,7,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Fire Tenders,2,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Fire Fighting Vehicle,8,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Articulated Vehicle,187,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-e-Rickshaw with Cart (G),147,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-e-Rickshaw(P),300,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Semi-Trailer (Commercial),17,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Mobile Clinic,2,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Goods Carrier,7590,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Three Wheeler (Passenger),4198,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Three Wheeler (Goods),905,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Tractor (Commercial),12,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Motor Cab,3172,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Bus,1153,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Ambulance,101,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Cash Van,1,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Omni Bus,1,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Dumper,74,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Transport
17,900",-Trailer (Commercial),21,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Crane Mounted Vehicle,245,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Construction Equipment Vehicle,292,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Tow Truck,10,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Agricultural Tractor,9285,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Omni Bus (Private Use),253,
Maharashtra(59),2023,SEP,9,2023-09-01,199804,"Non Transport
1,64,358",-Excavator (NT),139,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Trailer (Commercial),21,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-e-Rickshaw with Cart (G),106,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-e-Rickshaw(P),379,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Three Wheeler (Passenger),4777,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Three Wheeler (Goods),1227,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Goods Carrier,7842,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Tractor (Commercial),4,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Library Van,1,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Mobile Workshop,1,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Private Service Vehicle,4,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Motor Cab,3516,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Bus,1173,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Ambulance,100,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Animal Ambulance,1,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Camper Van / Trailer,5,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Cash Van,4,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Fire Tenders,5,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Fire Fighting Vehicle,9,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Articulated Vehicle,156,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Hearses,1,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Transport
19,386",-Dumper,54,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Non Transport
1,66,556",-M-Cycle/Scooter,126054,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Non Transport
1,66,556",-M-Cycle/Scooter-With Side Car,2,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Non Transport
1,66,556",-Moped,1063,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Non Transport
1,66,556",-Motorised Cycle (CC > 25cc),67,
Maharashtra(59),2023,OCT,10,2023-10-01,242655,"Non Transport
1,66,556",-Adapted Vehicle,119,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Modular Hydraulic Trailer,2,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-e-Rickshaw(P),450,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Three Wheeler (Passenger),5407,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Three Wheeler (Goods),1091,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Goods Carrier,8784,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Tractor (Commercial),7,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Mobile Clinic,8,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Private Service Vehicle,3,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Motor Cab,4213,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Bus,874,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Ambulance,94,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Camper Van / Trailer,1,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Cash Van,10,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Fire Tenders,2,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Fire Fighting Vehicle,4,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Articulated Vehicle,157,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Hearses,2,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Omni Bus,2,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Dumper,42,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Trailer (Commercial),11,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Semi-Trailer (Commercial),32,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-Motor Cycle/Scooter-SideCar(T),2,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Transport
21,326",-e-Rickshaw with Cart (G),128,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-M-Cycle/Scooter-With Side Car,3,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Moped,1173,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Motorised Cycle (CC > 25cc),68,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Adapted Vehicle,97,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Motor Car,36037,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Fork Lift,26,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Vehicle Fitted With Rig,1,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Crane Mounted Vehicle,218,
Maharashtra(59),2023,NOV,11,2023-11-01,305799,"Non Transport
1,75,790",-Agricultural Tractor,4399,
Maharashtra(59),2023,DEC,12,2023-12-01,230159,"Transport
25,985",-e-Rickshaw with Cart (G),160,
Maharashtra(59),2023,DEC,12,2023-12-01,230159,"Transport
25,985",-e-Rickshaw(P),506,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-e-Rickshaw with Cart (G),160,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-e-Rickshaw(P),506,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Three Wheeler (Passenger),6076,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Three Wheeler (Goods),1353,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Goods Carrier,11799,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Tractor (Commercial),4,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Mobile Clinic,4,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Mobile Workshop,1,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Motor Cab,4771,
Maharashtra(59),2024,2023,,,2563514,"Transport
25,985",-Bus,782,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Fire Fighting Vehicle,1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Articulated Vehicle,106,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-e-Rickshaw with Cart (G),135,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Three Wheeler (Passenger),4800,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Three Wheeler (Goods),1045,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-e-Rickshaw(P),411,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Tractor (Commercial),2,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Mobile Clinic,11,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Motor Cab,3207,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Bus,488,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Ambulance,87,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Cash Van,10,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Dumper,84,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Trailer (Commercial),3,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Goods Carrier,8328,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Transport
18,719",-Fire Tenders,1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Harvester,28,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Trailer (Agricultural),1257,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Trailer For Personal Use,1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-M-Cycle/Scooter-With Side Car,3,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-M-Cycle/Scooter,172543,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Motor Car,29011,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Adapted Vehicle,132,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Armoured/Specialised Vehicle,2,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Camper Van / Trailer (Private Use),1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Fork Lift,57,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Road Roller,1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Earth Moving Equipment,9,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Moped,1509,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Motorised Cycle (CC > 25cc),146,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Three Wheeler (Personal),1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Private Service Vehicle (Individual Use),2,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Vehicle Fitted With Generator,1,
Maharashtra(59),2024,JAN,1,2024-01-01,223918,"Non Transport
2,11,440",-Crane Mounted Vehicle,251,
Maharashtra(59),2024,FEB,2,2024-02-01,188851,"Transport
2,72,929",-e-Rickshaw with Cart (G),2329,
Maharashtra(59),2024,FEB,2,2024-02-01,188851,"Transport
2,72,929",-e-Rickshaw(P),4075,
Maharashtra(59),2024,FEB,2,2024-02-01,188851,"Transport
2,72,929",-Luxury Cab,1,
Maharashtra(59),2024,FEB,2,2024-02-01,188851,"Transport
2,72,929",-Three Wheeler (Passenger),67074,
Maharashtra(59),2024,FEB,2,2024-02-01,188851,"Transport
2,72,929",-Three Wheeler (Goods),13794,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Modular Hydraulic Trailer,2,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Motor Cycle/Scooter-Used For Hire,3,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-e-Rickshaw with Cart (G),1829,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-e-Rickshaw(P),5354,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Three Wheeler (Passenger),57801,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Three Wheeler (Goods),12427,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Goods Carrier,115196,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Tractor (Commercial),52,
Maharashtra(59),2025,2024,,,2887673,"Transport
2,45,220",-Mobile Clinic,43,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-e-Rickshaw with Cart (G),145,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-e-Rickshaw(P),508,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Three Wheeler (Passenger),4193,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Three Wheeler (Goods),896,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Goods Carrier,11276,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Tractor (Commercial),9,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Mobile Clinic,3,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Private Service Vehicle,3,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Maxi Cab,1,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Motor Cab,2428,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Bus,432,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Ambulance,67,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Camper Van / Trailer,5,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Cash Van,7,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Fire Tenders,3,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Auxiliary Trailer,1,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Fire Fighting Vehicle,1,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Articulated Vehicle,225,
Maharashtra(59),2025,JAN,1,2025-01-01,255064,"Transport
20,379",-Hearses,1,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-Modular Hydraulic Trailer,2,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-Motor Cycle/Scooter-Used For Hire,3,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-e-Rickshaw with Cart (G),1829,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-e-Rickshaw(P),5354,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-Three Wheeler (Passenger),57801,
Maharashtra(59),2025,MAR,3,2025-03-01,267009,"Transport
2,45,220",-Three Wheeler (Goods),12427,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,FOUR WHEELER (Invalid Carriage),10,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,HEAVY GOODS VEHICLE,1121,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,HEAVY MOTOR VEHICLE,13,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,HEAVY PASSENGER VEHICLE,15,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,LIGHT GOODS VEHICLE,1604,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,LIGHT MOTOR VEHICLE,14900,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,LIGHT PASSENGER VEHICLE,498,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,MEDIUM GOODS VEHICLE,163,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,MEDIUM MOTOR VEHICLE,33,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,MEDIUM PASSENGER VEHICLE,56,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,OTHER THAN MENTIONED ABOVE,117,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,THREE WHEELER(T),297,
Maharashtra(59),2021,JUN,6,2021-06-01,114653,,TWO WHEELER(NT),16624,
Maharashtra(59),2021,JUL,7,2021-07-01,206669,,FOUR WHEELER (Invalid Carriage),10,
Maharashtra(59),2021,JUL,7,2021-07-01,206669,,HEAVY GOODS VEHICLE,1121,
Maharashtra(59),2021,JUL,7,2021-07-01,206669,,HEAVY MOTOR VEHICLE,13,
Maharashtra(59),2021,JUL,7,2021-07-01,206669,,HEAVY PASSENGER VEHICLE,15,
Maharashtra(59),2021,JUL,7,2021-07-01,206669,,LIGHT GOODS VEHICLE,1604,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,FOUR WHEELER (Invalid Carriage),52,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,HEAVY GOODS VEHICLE,3359,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,HEAVY MOTOR VEHICLE,32,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,HEAVY PASSENGER VEHICLE,216,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,LIGHT GOODS VEHICLE,5973,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,LIGHT MOTOR VEHICLE,40277,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,LIGHT PASSENGER VEHICLE,1934,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,MEDIUM GOODS VEHICLE,521,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,MEDIUM MOTOR VEHICLE,115,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,MEDIUM PASSENGER VEHICLE,218,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,OTHER THAN MENTIONED ABOVE,806,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,THREE WHEELER(T),5762,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,TWO WHEELER (Invalid Carriage),74,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,TWO WHEELER(NT),129509,
Maharashtra(59),2023,APR,4,2023-04-01,193941,,TWO WHEELER(T),3,
Meghalaya(15),2021,2021,,,25867,"Transport
4,157",-Motor Cycle/Scooter-Used For Hire,4,
Meghalaya(15),2021,2021,,,25867,"Transport
4,157",-Three Wheeler (Passenger),354,
Meghalaya(15),2021,2021,,,25867,"Transport
4,157",-Three Wheeler (Goods),19,
Meghalaya(15),2021,2021,,,25867,"Transport
4,157",-Goods Carrier,2681,
